9.06118355182975	10.3376387891782	1.99729999741916	3	39.9321212985735	1.81109687507984	0
18.3699097122430	12.5883671782351	3.48587924670340	4	46.7224228144028	9.54993406915932	0
9.53714264568457	6.27654904851083	4.49234539817078	3	54.5375095486552	10.4743082809819	0
11.8558356594981	13.8178774970541	5.24087644057312	3	50.4330931856651	6.82472695881884	0
17.2818845100097	8.26021058237686	4.07965998366852	3	41.3276902491142	18.5395407431208	0
16.2355013364142	7.02998960744903	1.33693996572718	2	44.0976420156905	18.1813593055109	0
18.9607744482976	6.74479017798874	5.45704842042262	3	33.3782736775112	9.83211449819192	0
21.4265947037344	20.3869243187729	10.8076522315266	4	31.1516488293425	10.4788929723144	0
18.3859796292406	12.8177490293556	3.35000068442175	3	37.0900239257327	12.8900095357569	0
14.8569314824756	6.18604913384954	5.37518244148552	2	40.7929456535203	5.64928391570463	0
18.1548951825528	7.78485792276197	4.61662496411972	3	55.0467602007570	4.48156748217424	0
9.23235493871461	10.7815128959491	2.82191500017052	4	44.8593276148636	15.5466236721742	0
13.4937559580718	12.3182666885431	4.74388841145745	3	54.1971966996524	14.1727389075844	0
12.3227420925426	9.01536311152100	4.59091941982570	3	54.0888492592205	4.91813921524175	0
25	20	5	4	30	1	1
6.00947874950811	6.26061841181059	4.78393981293145	2	30.2793747501591	5.87701427121942	0
9.22537066789076	7.56151973199829	2.13622775994879	2	55.3025836012983	5.02869583488850	0
6.67326385971821	13.8405218557519	1.50708058002163	3	39.4185662864070	9.63820948456861	0
8.45567825498680	8.27240034777765	3.51155452785107	3	39.2218627924738	15.4027168880877	0
5.28311848903414	11.2175231405523	2.80074776021931	3	52.9492022295549	4.97994971424039	0
6.28404138253017	12.8766364677278	2.78227236179432	3	58.9491843838835	12.6974058452438	0
6.57245147089935	5.71794466049919	2.61465213054034	3	32.5661989157933	3.48126960005589	0
23.7480139359710	23.1979491104122	11.6326975030187	2	48.1984142634302	13.6407404335449	0
14.3893157548847	10.9346381379723	3.38531135127852	3	34.2982348848792	5.29443543038451	0
13.8516642432608	7.25741501312685	3.40363126625643	3	56.0842095467268	9.55795665321877	0
24.4607442587082	21.0119787151003	10.5422715732651	3	50.3831972908493	14.6132539603365	0
6.86702406840619	5.30617295771205	2.19007906340421	2	33.0214361968714	12.9313854982244	0
17.4658367045757	7.55774112470110	1.17688932206428	3	41.0585995425813	5.66837591778719	0
18.7230862160815	13.1493831805927	4.92028726273173	3	33.1690828546220	0.582644998771216	0
15.1346524948723	8.97536002028721	4.71779711952936	2	30.0281235622261	10.9912632263828	0
14.1332616990190	7.41078293031688	4.30375980786501	2	56.7138822661660	1.39005217520459	0
11.9427576731783	12.8387624809536	3.26702244697796	3	57.3408557377408	17.6450636217477	0
14.0574362870104	7.48458799880060	2.12708767881674	3	52.4633703194209	3.00289942034177	0
11.7657923947074	11.2045713480167	1.15483159896615	3	40.0051751845371	11.3377588245248	0
15.9217896177265	12.5600017081554	3.12399378463893	4	35.4763422759181	5.67421732137496	0
5.55872382208775	5.77592894286716	4.82197883211270	4	51.2410534476433	16.9654397328231	0
12.9907466585197	8.27472197074724	4.01097711246641	3	52.4286352282968	18.2363048791809	0
24.0157307478718	21.7992147190438	14.6875609776674	3	55.1915330910417	17.3626916808496	0
13.5130410574674	12.3124200470901	4.43509209036458	3	49.1948079939609	19.3810812338151	0
17.4698810105048	13.9426190015362	1.04377111138714	3	43.7242693009436	10.5161058976881	0
30	30	10	10	10	1	1
11.4270719739785	11.3636385644720	2.54002761288454	3	39.2685184804305	0.192175890743749	0
7.42295521889945	5.18086461646516	3.64462220543283	3	55.0372226220430	4.25156100159061	0
7.40921831510822	5.23340477614070	3.89795482805254	4	39.3262044182706	16.1160411757973	0
21.6000035774331	22.9670476968152	12.7035892577013	3	47.3261137337805	18.4283030103278	0
21.2790354815586	22.5088478022670	11.1261082216470	2	33.0825979581148	17.0674022461733	0
12.3296841037966	13.5017915513539	4.72713895198922	2	41.0864294878551	7.12189058976541	0
16.3886006843569	13.1925209577565	4.77733572122150	3	42.9988855149488	17.7423956011729	0
15.5146590961402	8.75120363379188	1.13117534139050	4	42.4288349751976	3.47601696481692	0
16.5123353999849	6.66898275415454	1.84200106600804	3	38.9073250995404	18.8770146189128	0
